id,post_url,content,posted_on
pfbid0gLDNfN76CtL27X4VoNAdsCXViaGN7aezC6RuDDYk3fLb6SH7eW23gXFK58ZJPyetl,https://www.facebook.com/techbasevietnam/posts/pfbid0gLDNfN76CtL27X4VoNAdsCXViaGN7aezC6RuDDYk3fLb6SH7eW23gXFK58ZJPyetl,#happywomensday Techbase Vietnam thương chúc các bạn luôn xinh đẹp và thành công theo đuổi những dự định của riêng mình nhé ,2024-03-10T00:00:00
pfbid0GaXcai8Apjo5Ftxf82TU2eRHMQhaz3WpvVjhEiuYJkAoh5a5mhVE8X2QKY2bUjWql,https://www.facebook.com/techbasevietnam/posts/pfbid0GaXcai8Apjo5Ftxf82TU2eRHMQhaz3WpvVjhEiuYJkAoh5a5mhVE8X2QKY2bUjWql,"Chúc mừng ngày 8/3 - ngày của những người phụ nữ tuyệt vời Hôm nay, Techbase Vietnam muốn dành những lời chúc mừng chân thành nhất đến tất cả những người phụ nữ - những người mang lại sức mạnh và ý nghĩa không thể thiếu cho cuộc sống này. Thương chúc tất cả chị em luôn tràn ngập niềm vui, hạnh phúc và sức khỏe  Hãy luôn tự hào bản thân là những người phụ nữ mạnh mẽ, xinh đẹp và tỏa sáng đầy tự tin trong mỗi hành động và suy nghĩ của mình nhé ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-03-08T00:00:00
pfbid0jhNYJJBFMzCRoTSfEbkGmz98w3zTsmmEtyDiePjQaNcHpSNBSrEYTb9TN8sJ7UbEl,https://www.facebook.com/techbasevietnam/posts/pfbid0jhNYJJBFMzCRoTSfEbkGmz98w3zTsmmEtyDiePjQaNcHpSNBSrEYTb9TN8sJ7UbEl,"Trong đoạn mã sau, thuật toán được sử dụng để tìm phần tử lớn nhất trong một mảng có tên ""tbver"" là gì? ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-03-06T00:00:00
pfbid0uP9bSpXvtuqQ5Lw9DrPiojiK82rD6t3J6yrc4ekWq7LDdNRMnSJbVrN3Eg8M57zxl,https://www.facebook.com/techbasevietnam/posts/pfbid0uP9bSpXvtuqQ5Lw9DrPiojiK82rD6t3J6yrc4ekWq7LDdNRMnSJbVrN3Eg8M57zxl," TRỞ THÀNH ""NGƯỜI NHÀ"" VỚI TECHBASE VIETNAM VỚI KHỞI ĐẦU TẠI SUMMER INTERNSHIP 2024  Ứng tuyển ngay: https://forms.gle/vMkiowHYe2uG3rex5 Thời gian ứng tuyển: 01/03/2024 - 23h59 20/03/2024Bạn có mong muốn được làm việc tại một trong những tập đoàn công nghệ lớn trên thế giới? Techbase Vietnam là bến đỗ hoàn hảo cho bạn thực hiện mơ ước của mình. Đây là cơ hội mà Techbase Vietnam dành riêng cho các sinh viên tài năng có cơ hội tỏa sáng và phát triển thành những lập trình viên toàn cầu trong tương lai của công ty, cũng như mang lại những giá trị bền vững cho cộng đồng.Tham gia Summer Internship 2024 bạn sẽ có được: Quy trình đào tạo chuyên sâu và tối ưu, giúp bạn học hỏi được rất nhiều kiến thức từ các anh chị chuyên gia trong lĩnh vực CNTT. Cơ hội làm việc trong môi trường chuyên nghiệp tại một tập đoàn hàng đầu. Văn hóa làm việc chuyên nghiệp, trẻ trung & sáng tạo cho phép bạn phát triển và hoàn thiện kỹ năng của bản thân. Hỗ trợ thực tập 5,000,000 VNĐĐăng ký Summer Internship 2024 ngay nếu bạn là:  Sinh viên năm cuối hoặc vừa có thể bắt đầu công việc từ tháng 5/2024 Đam mê trong lĩnh vực CNTT và định hướng trở thành lập trình viên chuyên nghiệp trong tương lai. Nhanh tay đăng ký ngay tại: https://forms.gle/vMkiowHYe2uG3rex5  HẠN CHÓT ĐĂNG KÝ: 23h59 - Thứ Tư - 20/03/2024///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-03-01T00:00:00
pfbid0BpfTcmfTmA5WR2GoPherQ2GkoeGDTMJmURRqmznkBTAiqpG8rSDyXAt9a9tEefCUl,https://www.facebook.com/techbasevietnam/posts/pfbid0BpfTcmfTmA5WR2GoPherQ2GkoeGDTMJmURRqmznkBTAiqpG8rSDyXAt9a9tEefCUl,"CHAT AI IDEA COMPETITION - TÌM KIẾM Ý TƯỞNG SÁNG TẠO, ĐỔI MỚI TƯƠNG LAIThời gian vừa qua, tại Techbase Vietnam đã tổ chức cuộc thi ""CHAT AI IDEA COMPETITION"" dành cho tất cả TBVers  Cuộc thi được tạo ra nhằm tạo điều kiện cho các thành viên TBV có cơ hội khám phá & tìm kiếm những cách sử dụng ChatAI một cách sáng tạo nhất, và hơn nữa có thể giúp ích, hỗ trợ tối đa cho các công việc tại Techbase Vietnam CHAT AI IDEA COMPETITION là một cơ hội tuyệt vời dành cho các thành viên thể hiện sự tâm huyết và sáng tạo trong lĩnh vực trí tuệ nhân tạo đang hót hòn họt hiện nay,  cuộc thi mở ra cơ hội để thể hiện kỹ năng và đổi mới. Đặc biệt, nó còn mang lại cơ hội tương tác với cộng đồng trí tuệ nhân tạo, thúc đẩy nâng cao trải nghiệm với ChatAI, và góp phần vào tối ưu hiệu suất công việc cũng như cho tập đoàn Cuộc thi cũng là một bước đột phá để thúc đẩy sự phát triển và nâng cao trải nghiệm với Chat AI, hứa hẹn những giải thưởng hấp dẫn cho những ý tưởng xuất sắc. Cảm ơn tất cả các ""tài năng"" đã tham gia vào cuộc thi và làm nó trở nên sôi động hơn bao giờ hết  Cuộc ""vui"" đủ ""náo nhiệt"" và thành công rực rỡ nhờ sự cống hiến, sự ""sáng chói"" trong tư duy của mọi người!Hãy cùng tụi mình xem lại những hình ảnh được ""Camera Team"" lưu giữ lại trong suốt thời gian diễn ra cuộc thi và chúc mừng TOP 3 của cuộc thi nhé ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-02-28T00:00:00
pfbid0FHq1JrFDyuC9q2d8aePWKVsTqAXKeNjc6aMhauZ2jCkskvYi4RY1q64ndWafNPiRl,https://www.facebook.com/techbasevietnam/posts/pfbid0FHq1JrFDyuC9q2d8aePWKVsTqAXKeNjc6aMhauZ2jCkskvYi4RY1q64ndWafNPiRl," MUÔN KIỂU CƯỜI TRONG TIẾNG NHẬT Cũng như các loại ngôn ngữ khác, ngoài những từ tượng thanh chỉ tiếng cười như  へへへ” (hehehe), ハハハ” (wahahaha) hay ヒヒヒ” (hihihi), trong tiếng Nhật còn có tên cho từng loại tiếng cười cũng như sắc thái mà chúng mang lại. Hãy cùng Techbase Vietnam tìm hiểu “Văn hoá cười” của nước bạn nhé 𝑁𝑔𝑢𝑜̂̀𝑛 𝑛𝑜̣̂𝑖 𝑑𝑢𝑛𝑔: 𝐾𝑖𝑙𝑎𝑙𝑎///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-02-23T00:00:00
pfbid0CQxNPB1bS4LQXcBYiQvSpjxwFzxwSAf3H8sGhJiM2Kzpdhy5zEtqEcBYzsZcTfFUl,https://www.facebook.com/techbasevietnam/posts/pfbid0CQxNPB1bS4LQXcBYiQvSpjxwFzxwSAf3H8sGhJiM2Kzpdhy5zEtqEcBYzsZcTfFUl,"LÀM HẾT SỨC - CHƠI HẾT MÌNH cùng TBV PING PONG CHAMPIONSHIP-Q1 2024Không chỉ chăm lo đến môi trường làm việc mà Techbase Vietnam luôn coi trọng đến vấn đề sức khỏe và tinh thần của tất cả thành viên nhà TBVers. Chính vì thế, để mừng xuân Giáp Thìn 2024  Techbase Vietnam đã tạo ra một sân chơi thú vị, giải đấu của sức khỏe và niềm vui - TBV Ping Pong Championship 2024/01 Giải đấu đã diễn ra vô cùng sôi động trong tiếng vỗ tay và tiếng cười rộn rã của mọi người :clap: Những trận đấu đầy kịch tính và những kỷ niệm không thể nào quên trong lòng mỗi ""vợt thủ"". Giải đấu không chỉ là giải thưởng, là cuộc đua mà hơn hết chính là cơ hội để mọi người cùng chung vui, kết nối và khẳng định ""Lớn mạnh cùng Techbase Vietnam"" Cảm ơn tất cả những ""vợt thủ"" đã thi đấu hết mình  Cảm ơn những khán giả trung thành luôn cỗ vũ và tiếp thêm động lực cho những thí sinh tham gia. Cảm ơn vì chúng ta đã cùng tạo nên một mùa giải thi đấu bóng bàn mừng xuân Giáp Thìn 2024 thật thành công và rực rỡ Hẹn gặp mọi người ở những giải đấu tiếp theo Còn bây giờ, hãy cùng nhìn lại những giây phút gay cấn từ các trận đấu, những khoảnh khắc hào hứng từng giây từng phút theo những đường bóng, và cả những gương mặt vinh dự giành được giải thưởng cho mùa giải lần này cùng tụi mình nhé ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-02-21T00:00:00
pfbid02LGoEB81prQwYLoxq8jttExfmp5r1etSKymrb52AC5Bf5aMimQ5EAAAD9WbxYFJCPl,https://www.facebook.com/techbasevietnam/posts/pfbid02LGoEB81prQwYLoxq8jttExfmp5r1etSKymrb52AC5Bf5aMimQ5EAAAD9WbxYFJCPl,Shirakawa さん - General Director của Techbase Vietnam chúc mừng năm mới Giáp Thìn 2024.,2024-02-15T00:00:00
pfbid02pCpYhVkeHd7fPdgPuVgNr5FNq917A1GpnNHigTJ5BsUib5s7WZKNvkMPNWuenx9Xl,https://www.facebook.com/techbasevietnam/posts/pfbid02pCpYhVkeHd7fPdgPuVgNr5FNq917A1GpnNHigTJ5BsUib5s7WZKNvkMPNWuenx9Xl,"Nói ""I LOVE YOU"" bằng ngôn ngữ lập trình sẽ như thế nào?",2024-02-14T00:00:00
pfbid02Gyu52rjn4adPt8LK1FKYHiXG6v4BWswSeYdRfJAV1uvPPNCdJykPosgUzbxKR7tcl,https://www.facebook.com/techbasevietnam/posts/pfbid02Gyu52rjn4adPt8LK1FKYHiXG6v4BWswSeYdRfJAV1uvPPNCdJykPosgUzbxKR7tcl,"Đường về nhà là vào tim taDẫu nắng mưa gần xaThất bát, vang danhNhà vẫn luôn chờ ta ....Íh khoann! Dừng lại khoảng chừng là 1s  trước khi về nhà thì hãy nhớ ""3 bước quan trọng""  này để có được một cái Tết bình an nhé mọi người ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-02-07T00:00:00
pfbid0HhwmSsa55XA8G8Ycm8r7RR52qXBAXtyECz9maVS1dmDYAs4J5ka7smnKgmzjdjN3l,https://www.facebook.com/techbasevietnam/posts/pfbid0HhwmSsa55XA8G8Ycm8r7RR52qXBAXtyECz9maVS1dmDYAs4J5ka7smnKgmzjdjN3l,Hảo xink ,2024-02-05T00:00:00
pfbid0iHMbFL1bzuYNMBdmevbyCuoS8PxDiV6gYMJ5jmNPbCun5Gtk9PS1P23G6WGbYi4Yl,https://www.facebook.com/techbasevietnam/posts/pfbid0iHMbFL1bzuYNMBdmevbyCuoS8PxDiV6gYMJ5jmNPbCun5Gtk9PS1P23G6WGbYi4Yl,"GIÁP THÌN NIÊN LAICÔNG ĐOÀN CHÚC TẾT Với mong muốn góp phần nhỏ, mang lại chút niềm vui ""mang quà về cho mẹ"" trong không khí náo nức, rộn ràng khi ngày Tết đang đến gần, Công đoàn Techbase Việt Nam (TBV) đã chuẩn bị và gửi các giỏ quà Tết đậm chất truyền thống cùng với các phong bì chúc Tết đến các thành viên nhà TBV của mình. Mong rằng phần quà nhỏ này sẽ trở thành niềm vui cho những ngày sum vầy cùng gia đình và người thân, hay biếu Ông bà Ba mẹ khi trở về nhà để ""ăn Tết"".Và cuối cùng, chúc mọi người có một năm Giáp Thìn vạn sự như ý, code hoài không bug, bình an vạn điều may nhé!///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-02-02T00:00:00
pfbid02287ytNV6TewLWeBPNWLf21CeJEyoNp1nDWa8CP5DAMKBs41mxF1PL5gKmy2QrdHhl,https://www.facebook.com/techbasevietnam/posts/pfbid02287ytNV6TewLWeBPNWLf21CeJEyoNp1nDWa8CP5DAMKBs41mxF1PL5gKmy2QrdHhl," ĐÓN CHÀO NĂM MỚI CÙNG NHỮNG TÀ ÁO DÀI TẠI TECHBASE VIỆT NAM Hòa cùng không khí tràn ngập sắc xuân đang hiện diện muôn nơi, tại văn phòng Techbase Vietnam một lần nữa lại rộn ràng đón chào hoạt động truyền thống không thể thiếu hằng năm - ngày Áo Dài Hình ảnh các thành viên diện áo dài với đầy đủ màu sắc cùng những khoảnh khắc rạng rỡ và háo hức để đón chào một năm mới. Những ánh mắt, những nụ cười chứa đựng đầy hy vọng và hân hoan cho một năm 2024 thật rực rỡ và bùng nổ Techbase Vietnam rất vui và hân hạnh được chia sẻ niềm vui trong mùa xuân này cùng tất cả mọi người  Hãy cùng nhau làm cho mỗi bước chuyển mình của mùa xuân trở nên ý nghĩa hơn với tà áo dài thướt tha và sắc Tết truyền thống nhé  Còn bây giờ, hãy ngắm nhìn các chị em, anh em của nhà Techbase Vietnam xúng xính trong những tà áo dài cùng với tụi mình nào ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-01-31T00:00:00
pfbid02jJYfFxBHjyZHC5RVRo55QpzSbX9t9XUwoUjCgtZXjAciUkXZMw8HWxdTssaQcEkrl,https://www.facebook.com/techbasevietnam/posts/pfbid02jJYfFxBHjyZHC5RVRo55QpzSbX9t9XUwoUjCgtZXjAciUkXZMw8HWxdTssaQcEkrl," YEP 2023 – AMAZING YEAR Năm 2023 vừa qua là một năm đầy cảm xúc và đáng nhớ của mỗi cá nhân, mỗi người tại gia đình Techbase Việt Nam bởi các hoạt động và sự kiện đã diễn ra xuyên suốt trong năm Qúy Mão. Do đó, Year End Party – diễn ra ngày 19/01 vừa qua tại khách sạn Pullman Saigon Centre - chính là sự kiện cuối cùng khép lại một năm thăng hoa với những dư âm đáng nhớ, để tất cả chúng ta đều có quyền tự hào vì một năm vững chãi, nỗ lực & phát triển không ngừng nghỉ. Và tại nơi đây, từ Ban lãnh đạo đến các thành viên đã quây quần lại bên nhau, cùng nhau nâng ly, cùng nhau nhìn lại hành trình đã đi qua và những thành tựu “amazing” đã đạt được.Ở tâm thế hướng về năm mới, chúng ta hy vọng rằng, Techbase Việt Nam (TBV) nói chung và mỗi thành viên của gia đình TBV nói riêng sẽ luôn bình an, hạnh phúc và tích lũy được nhiều thành tựu “amazing” khác nữa nhé ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-01-26T00:00:00
pfbid02XUvcaNK5bjcaSLXP8tQ3yBoB1TMrz2KCYmkaDW7ZziC1zcP8Z7GzWY5i6KqfKVpFl,https://www.facebook.com/techbasevietnam/posts/pfbid02XUvcaNK5bjcaSLXP8tQ3yBoB1TMrz2KCYmkaDW7ZziC1zcP8Z7GzWY5i6KqfKVpFl,,2024-01-26T00:00:00
pfbid0ZXdxb8FN1K97g9ChmGmQ8fMHBSYs4GPqZQAz7zMucfk6ronaFmVF6Zp3cK2WKXwel,https://www.facebook.com/techbasevietnam/posts/pfbid0ZXdxb8FN1K97g9ChmGmQ8fMHBSYs4GPqZQAz7zMucfk6ronaFmVF6Zp3cK2WKXwel,"CHIẾN LƯỢC TRIỂN KHAI ỨNG DỤNG PHẦN MỀMChọn chiến lược triển khai phần mềm như chọn món ăn yêu thích – Sự chọn lựa quyết định hương vị thành công!   Cùng xem qua 'thực đơn' chiến lược để dự án của bạn trở nên 'ngon miệng' nhất!  ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-01-24T00:00:00
pfbid0uYDLDeBDx4WN2q1tJKAP2SZ9VjeoCxUKjmnJX2EZRP9N6AgAZMexVZRf8GbA84MTl,https://www.facebook.com/techbasevietnam/posts/pfbid0uYDLDeBDx4WN2q1tJKAP2SZ9VjeoCxUKjmnJX2EZRP9N6AgAZMexVZRf8GbA84MTl," Chào mừng đêm tiệc cuối năm ""Amazing Techbase Vietnam""!  Để cùng kỷ niệm những thành công, nỗ lực và tinh thần đoàn kết của Techbase Vietnam trong một năm vừa qua. Year End Party 2023 của Techbase Vietnam sẽ bắt đầu lúc 18:00 hôm nay (19/01/2024) tại Khách sạn Pullman Saigon Centre. Với tinh thần ""WORK HARD PLAY HARD"", tất cả các thành viên Techbase Vietnam sẽ được hỗ trợ 100% chi phí đi lại để mọi người có thể thoải mái thưởng thức đêm tiệc ""AMAZING"" này nhưng vẫn đảm bảo an toàn khi di chuyển   Cùng đón chờ những khoảnh khắc ""Amazing"" của TBV lần này nhé ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-01-19T00:00:00
pfbid02uXLd82sxw5LfJhSGtH1MqLoDFEHNifXpXsZa8P2bq93esE2GfQUEJPBWZrWd6wrHl,https://www.facebook.com/techbasevietnam/posts/pfbid02uXLd82sxw5LfJhSGtH1MqLoDFEHNifXpXsZa8P2bq93esE2GfQUEJPBWZrWd6wrHl,"Thành phố mình năm nay lạ quá, mùa xuân đã ghé ngang nhưng mọi thứ vẫn cứ như vậy. Giữa những chất chồng khó khăn, thêm bộn bề nghĩ suy, lại quên mất rằng: ‘Chà, Tết về rồi sao’. Tại Techbase Vietnam, tụi mình chợt nhận ra chậm một nhịp đôi khi không phải là bỏ lỡ điều gì, chỉ là khiến lòng mình chững lại, trong thinh lặng từ mình cảm nhận những hình ảnh thân quen ngày Tết đang dần hiện rõ nơi văn phòng.Tất cả hòa quyện vào không khí xuân đầy náo nhiệt, nhưng cũng thật ấm cúng những ngày giáp Tết này ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-01-17T00:00:00
pfbid0GVPubBemC7UYpvw9koeTyi4pe5stNRHmxxCeqv1jf2cdvMB3vRdVJD5FKdaUhM9vl,https://www.facebook.com/techbasevietnam/posts/pfbid0GVPubBemC7UYpvw9koeTyi4pe5stNRHmxxCeqv1jf2cdvMB3vRdVJD5FKdaUhM9vl,"DỰ ĐOÁN TOP 5 CÔNG NGHỆ TRENDING NĂM 2024Khi nhìn về tương lai, thế giới công nghệ không ngừng biến đổi và sẽ tạo ra nhiều cơ hội. Dựa trên các xu hướng hiện tại và sự chuyển biến của công nghệ, những công nghệ sau đây dự kiến sẽ là những trendsetter nổi bật nhất trong năm 2024. Cùng tham khảo nhé ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-01-12T00:00:00
pfbid02fdNL2LwDZdohsSwk8hTmYqYbCn16V4t9CS6HZjtPqofFVjq9xJKYunq8T1KHcsSYl,https://www.facebook.com/techbasevietnam/posts/pfbid02fdNL2LwDZdohsSwk8hTmYqYbCn16V4t9CS6HZjtPqofFVjq9xJKYunq8T1KHcsSYl,"Thử thách BRAIN POWERCùng khởi động một năm mới với câu hỏi bên dưới nha ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-01-10T00:00:00
pfbid02vBLtuKtSAVgwTpkHpe9NmGhnaJPGLeKG6tdXVSK8yhq79xSvPW8D4F63CQXWJ8HLl,https://www.facebook.com/techbasevietnam/posts/pfbid02vBLtuKtSAVgwTpkHpe9NmGhnaJPGLeKG6tdXVSK8yhq79xSvPW8D4F63CQXWJ8HLl,"MẸO NHỎ VỀ JAVASCRIPTJavascript là một trong những ngôn ngữ phổ biến nhất trong thế giới lập trình, là ngôn ngữ không thể thiếu trong lập trình web - Thậm chí với JS chúng ta có thể code server hay cả mobile. Nhân dịp đầu năm này, Techbase Vietnam gửi đến các bạn một số mẹo nhỏ giúp bạn có thể ""tăng tốc"" việc coding của mình Nếu có thêm ""mẹo"" nào, hãy chia sẻ thêm với tụi mình bên dưới nha ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-01-05T00:00:00
pfbid0gsmxHwDxWMUt4kLXXBSUttsZAPeAKzoCGXe7BKY77hycVpkCBGU5vDL3C4gk9W2Ul,https://www.facebook.com/techbasevietnam/posts/pfbid0gsmxHwDxWMUt4kLXXBSUttsZAPeAKzoCGXe7BKY77hycVpkCBGU5vDL3C4gk9W2Ul,"Cùng Techbase Vietnam đón chào một năm mới với nhiều ước nguyện tốt đẹp với 3 câu chúc người Nhật hay chúc nhau vào dịp năm mới nhé ///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2024-01-03T00:00:00
pfbid0hxF5pdHwhGCzF4RLtsU56r1e7FKSQUVq6MswP1MB4yhCA3nfo5ewmQD1xmKLLnYNl,https://www.facebook.com/techbasevietnam/posts/pfbid0hxF5pdHwhGCzF4RLtsU56r1e7FKSQUVq6MswP1MB4yhCA3nfo5ewmQD1xmKLLnYNl, HAPPY NEW YEAR 2024 ,2023-12-31T00:00:00
pfbid02PJdGVR8yXgB9zqb8rtpi9WxBv6ndJQnALVyNdQRJhBnwvtChisXYwYrdkugGqSdzl,https://www.facebook.com/techbasevietnam/posts/pfbid02PJdGVR8yXgB9zqb8rtpi9WxBv6ndJQnALVyNdQRJhBnwvtChisXYwYrdkugGqSdzl,"Không khí của những ngày cuối năm lạ thế nào nhỉ? Vừa man mác cái lạnh dễ chịu, đầm ấm nhẹ nhàng, đượm thắm tươi vui, nhưng cũng tĩnh lặng một chút với những lo lắng, lại rồi chan chứa hy vọng khi hướng tới tương lai. Một năm trôi qua, không đơn giản là hết 365 ngày, sáng đến đêm, hai tư tiếng đồng hồ điểm nhịp, mà là từng ấy ngày với bao bộn bề công việc, lo toan cuộc sống. Cùng gói ghém lại những điều cũ kĩ, bao bọc yêu thương trong yêu thương. Lắng nghe con tim để thấy bản thân thật bình thản. Hít thở một hơi thật sâu! Sẵn sàng cho một năm mới hân hoan với những điều tuyệt vời nhất! Tại Techbase Vietnam, tụi mình sẽ được nghỉ Tết 5 ngày (từ 30/12/2023 đến hết 03/01/2024) để tất cả mọi người có thể dành nhiều thời gian cho bản thân hơn, nghỉ ngơi và chuẩn bị đủ đầy năng lượng cho ngày trở lại của năm mới, khởi đầu mới và cả những thành công mới Chúc tất cả chúng ta thật nhiều sức khỏe và cùng nhau đón chào một năm mới với đầy đủ an yên và hạnh phúc nhé.Happy New Year 2024 from Techbase Vietnam with much happiness.///TECHBASE VIETNAMLevel 10, Saigon Centre - Office Tower 2, 67 Le Loi Street, Ben Nghe Ward, District 1, Ho Chi Minh Citywww.techbasevn.com",2023-12-29T00:00:00
